
"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     8, "min",    -14.351,      -0.000,    -21.540,      0.000,     -2.436,     -0.051

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -55.841,       0.000,      1.848,      0.000,    283.877,      0.000
     1, "min",    -58.767,       0.000,     -1.847,      0.000,      0.081,     -0.000
     2, "max",     19.968,      22.465,    -15.990,     -1.140,     -1.015,    673.916
     2, "min",     19.968,      22.465,    -16.606,     -1.140,   -489.945,     -0.004
     3, "max",     19.968,     -22.465,    -15.990,      1.140,     -1.015,      0.004
     3, "min",     19.968,     -22.465,    -16.606,      1.140,   -489.945,   -673.916
     4, "max",     25.908,       0.000,     -0.007,      0.044,      2.435,      0.376
     4, "min",     25.883,       0.000,     -0.024,      0.044,     -0.602,     -0.029
     5, "max",     25.908,      -0.000,     -0.007,     -0.044,      2.435,      0.029
     5, "min",     25.883,      -0.000,     -0.024,     -0.044,     -0.602,     -0.376
     6, "max",     23.835,      -0.000,      0.033,      0.000,      3.638,     -0.000
     6, "min",     23.819,      -0.000,     -0.036,      0.000,     -1.533,     -0.182
     7, "max",     23.835,       0.000,      0.033,     -0.000,      3.638,      0.182
     7, "min",     23.819,       0.000,     -0.036,     -0.000,     -1.533,      0.000
     8, "max",    -14.351,      -0.000,     21.540,     -0.000,   2151.523,     -0.053
     8, "min",    -14.351,      -0.000,    -21.540,     -0.000,     -2.436,     -0.053

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -55.283,      -0.000,      1.849,     -0.000,    283.844,      0.000
     1, "min",    -58.208,      -0.000,     -1.846,     -0.000,      0.087,      0.000
     2, "max",     24.896,      22.246,    -16.047,     -1.097,     -1.044,    889.604
     2, "min",     24.896,      22.246,    -16.432,     -1.097,   -650.564,     -0.137
     3, "max",     24.896,     -22.246,    -16.047,      1.097,     -1.044,      0.137
     3, "min",     24.896,     -22.246,    -16.432,      1.097,   -650.564,   -889.604
     4, "max",     28.060,       0.000,     -0.004,      0.054,      2.487,      0.331
     4, "min",     28.035,       0.000,     -0.025,      0.054,     -0.534,     -0.045
     5, "max",     28.060,      -0.000,     -0.004,     -0.054,      2.487,      0.045
     5, "min",     28.035,      -0.000,     -0.025,     -0.054,     -0.534,     -0.331
     6, "max",     23.969,      -0.000,      0.034,      0.000,      3.814,     -0.000
     6, "min",     23.953,      -0.000,     -0.036,      0.000,     -1.474,     -0.316
     7, "max",     23.969,       0.000,      0.034,      0.000,      3.814,      0.316
     7, "min",     23.953,       0.000,     -0.036,      0.000,     -1.474,      0.000
     8, "max",    -17.944,      -0.000,     21.540,      0.000,   2151.472,     -0.070
     8, "min",    -17.944,      -0.000,    -21.540,      0.000,     -2.488,     -0.070

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -55.098,      -0.000,      1.848,      0.000,    283.869,     -0.000
     1, "min",    -58.023,      -0.000,     -1.847,      0.000,      0.087,     -0.000
     2, "max",     26.532,      22.173,    -16.067,     -1.124,     -1.162,    665.191
     2, "min",     26.532,      22.173,    -16.375,     -1.124,   -487.758,      0.036
     3, "max",     26.532,     -22.173,    -16.067,      1.124,     -1.162,     -0.036
     3, "min",     26.532,     -22.173,    -16.375,      1.124,   -487.758,   -665.191
     4, "max",     28.840,       0.000,     -0.004,      0.045,      2.524,      0.392
     4, "min",     28.815,       0.000,     -0.026,      0.045,     -0.632,     -0.040
     5, "max",     28.840,      -0.000,     -0.004,     -0.045,      2.524,      0.040
     5, "min",     28.815,      -0.000,     -0.026,     -0.045,     -0.632,     -0.392
     6, "max",     24.029,       0.000,      0.034,      0.000,      3.820,     -0.000
     6, "min",     24.012,       0.000,     -0.036,      0.000,     -1.539,     -0.196
     7, "max",     24.029,      -0.000,      0.034,      0.000,      3.820,      0.196
     7, "min",     24.012,      -0.000,     -0.036,      0.000,     -1.539,      0.000
     8, "max",    -19.141,       0.000,     21.540,      0.000,   2151.435,     -0.061
     8, "min",    -19.141,       0.000,    -21.540,      0.000,     -2.524,     -0.061

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -69.233,       0.000,      1.853,     -0.000,    283.642,      0.000
     1, "min",    -72.158,       0.000,     -1.842,     -0.000,      0.087,      0.000
     2, "max",     28.379,      27.716,    -20.452,     -0.867,     -0.992,    831.390
     2, "min",     28.379,      27.716,    -20.760,     -0.867,   -619.129,     -0.038
     3, "max",     28.379,     -27.716,    -20.452,      0.867,     -0.992,      0.038
     3, "min",     28.379,     -27.716,    -20.760,      0.867,   -619.129,   -831.390
     4, "max",     28.840,       0.000,     -0.004,      0.045,      2.522,      0.335
     4, "min",     28.815,       0.000,     -0.026,      0.045,     -0.601,     -0.040
     5, "max",     28.840,      -0.000,     -0.004,     -0.045,      2.522,      0.040
     5, "min",     28.815,      -0.000,     -0.026,     -0.045,     -0.601,     -0.335
     6, "max",     29.240,       0.000,      0.036,     -0.000,      3.858,     -0.000
     6, "min",     29.237,       0.000,     -0.034,     -0.000,     -1.213,     -0.227
     7, "max",     29.240,      -0.000,      0.036,      0.000,      3.858,      0.227
     7, "min",     29.237,      -0.000,     -0.034,      0.000,     -1.213,      0.000
     8, "max",    -19.141,      -0.000,     21.540,      0.000,   2151.437,     -0.060
     8, "min",    -19.141,      -0.000,    -21.540,      0.000,     -2.522,     -0.060

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -69.233,       0.000,      1.853,     -0.000,    283.642,      0.000
     1, "min",    -72.158,       0.000,     -1.842,     -0.000,      0.087,      0.000
     2, "max",     28.379,      27.716,    -20.452,     -0.867,     -0.992,    831.390
     2, "min",     28.379,      27.716,    -20.760,     -0.867,   -619.129,     -0.038
     3, "max",     28.379,     -27.716,    -20.452,      0.867,     -0.992,      0.038
     3, "min",     28.379,     -27.716,    -20.760,      0.867,   -619.129,   -831.390
     4, "max",     28.840,       0.000,     -0.004,      0.045,      2.522,      0.335
     4, "min",     28.815,       0.000,     -0.026,      0.045,     -0.601,     -0.040
     5, "max",     28.840,      -0.000,     -0.004,     -0.045,      2.522,      0.040
     5, "min",     28.815,      -0.000,     -0.026,     -0.045,     -0.601,     -0.335
     6, "max",     29.240,       0.000,      0.036,     -0.000,      3.858,     -0.000
     6, "min",     29.237,       0.000,     -0.034,     -0.000,     -1.213,     -0.227
     7, "max",     29.240,      -0.000,      0.036,      0.000,      3.858,      0.227
     7, "min",     29.237,      -0.000,     -0.034,      0.000,     -1.213,      0.000
     8, "max",    -19.141,      -0.000,     21.540,      0.000,   2151.437,     -0.060
     8, "min",    -19.141,      -0.000,    -21.540,      0.000,     -2.522,     -0.060

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -69.233,       0.000,      1.853,     -0.000,    283.642,      0.000
     1, "min",    -72.158,       0.000,     -1.842,     -0.000,      0.087,      0.000
     2, "max",     28.379,      27.716,    -20.452,     -0.867,     -0.992,    831.390
     2, "min",     28.379,      27.716,    -20.760,     -0.867,   -619.129,     -0.038
     3, "max",     28.379,     -27.716,    -20.452,      0.867,     -0.992,      0.038
     3, "min",     28.379,     -27.716,    -20.760,      0.867,   -619.129,   -831.390
     4, "max",     28.840,       0.000,     -0.004,      0.045,      2.522,      0.335
     4, "min",     28.815,       0.000,     -0.026,      0.045,     -0.601,     -0.040
     5, "max",     28.840,      -0.000,     -0.004,     -0.045,      2.522,      0.040
     5, "min",     28.815,      -0.000,     -0.026,     -0.045,     -0.601,     -0.335
     6, "max",     29.240,       0.000,      0.036,     -0.000,      3.858,     -0.000
     6, "min",     29.237,       0.000,     -0.034,     -0.000,     -1.213,     -0.227
     7, "max",     29.240,      -0.000,      0.036,      0.000,      3.858,      0.227
     7, "min",     29.237,      -0.000,     -0.034,      0.000,     -1.213,      0.000
     8, "max",    -19.141,      -0.000,     21.540,      0.000,   2151.437,     -0.060
     8, "min",    -19.141,      -0.000,    -21.540,      0.000,     -2.522,     -0.060

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -67.824,      -0.000,      1.852,     -0.000,    278.173,      0.000
     1, "min",    -70.595,      -0.000,     -1.843,     -0.000,      0.078,      0.000
     2, "max",     30.759,      27.685,    -19.298,     -0.969,     -1.069,    830.435
     2, "min",     30.759,      27.685,    -19.606,     -0.969,   -584.585,     -0.065
     3, "max",     30.759,     -27.685,    -19.298,      0.969,     -1.069,      0.065
     3, "min",     30.759,     -27.685,    -19.606,      0.969,   -584.585,   -830.435
     4, "max",     30.478,       0.000,     -0.006,      0.047,      2.641,      0.286
     4, "min",     30.456,       0.000,     -0.028,      0.047,     -0.648,     -0.047
     5, "max",     30.478,      -0.000,     -0.006,     -0.047,      2.641,      0.047
     5, "min",     30.456,      -0.000,     -0.028,     -0.047,     -0.648,     -0.286
     6, "max",     29.277,       0.000,      0.036,     -0.000,      3.843,     -0.000
     6, "min",     29.271,       0.000,     -0.034,     -0.000,     -1.276,     -0.235
     7, "max",     29.277,      -0.000,      0.036,      0.000,      3.843,      0.235
     7, "min",     29.271,      -0.000,     -0.034,      0.000,     -1.276,      0.000
     8, "max",    -21.531,       0.000,     21.540,     -0.000,   2151.318,     -0.066
     8, "min",    -21.531,       0.000,    -21.540,     -0.000,     -2.641,     -0.066

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -90.892,       0.000,      1.866,     -0.000,    277.800,     -0.000
     1, "min",    -93.663,       0.000,     -1.829,     -0.000,      0.078,     -0.000
     2, "max",     33.836,      36.916,    -26.213,     -0.595,     -0.800,   1107.141
     2, "min",     33.836,      36.916,    -26.521,     -0.595,   -791.745,     -0.264
     3, "max",     33.836,     -36.916,    -26.213,      0.595,     -0.800,      0.264
     3, "min",     33.836,     -36.916,    -26.521,      0.595,   -791.745,  -1107.141
     4, "max",     30.478,       0.000,     -0.006,      0.044,      2.637,      0.158
     4, "min",     30.456,       0.000,     -0.028,      0.044,     -0.598,     -0.044
     5, "max",     30.478,      -0.000,     -0.006,     -0.044,      2.637,      0.044
     5, "min",     30.456,      -0.000,     -0.028,     -0.044,     -0.598,     -0.158
     6, "max",     39.189,       0.001,      0.042,     -0.000,      4.133,      0.000
     6, "min",     39.181,       0.001,     -0.028,     -0.000,     -0.764,     -0.348
     7, "max",     39.189,      -0.001,      0.042,      0.000,      4.133,      0.348
     7, "min",     39.181,      -0.001,     -0.028,      0.000,     -0.764,     -0.000
     8, "max",    -21.531,      -0.000,     21.540,      0.000,   2151.322,     -0.062
     8, "min",    -21.531,      -0.000,    -21.540,      0.000,     -2.638,     -0.062

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",      1.338,      -0.005,      1.795,     -0.000,    292.768,      2.622
     1, "min",     -1.434,      -0.005,     -1.900,     -0.000,      0.082,     -0.002
     2, "max",     -0.549,       0.015,      1.430,    -14.606,     32.846,      1.403
     2, "min",     -0.549,       0.015,      1.122,    -14.606,     -5.366,      0.984
     3, "max",     -0.543,       0.007,      1.426,     16.513,     34.418,      0.692
     3, "min",     -0.543,       0.007,      1.118,     16.513,     -3.794,      0.501
     4, "max",     -1.598,       0.015,      0.021,     -0.175,      0.206,      2.317
     4, "min",     -1.620,       0.015,      0.012,     -0.175,     -1.096,     -0.908
     5, "max",     -1.591,       0.007,      0.025,     -0.539,      1.782,     -0.028
     5, "min",     -1.614,       0.007,      0.017,     -0.539,     -3.342,     -0.771
     6, "max",      0.008,       0.000,      0.000,      0.000,      0.009,      0.006
     6, "min",      0.000,       0.000,     -0.070,      0.000,    -17.602,     -0.000
     7, "max",      0.008,       0.000,      0.000,     -0.000,      0.009,      0.006
     7, "min",      0.000,       0.000,     -0.070,     -0.000,    -17.616,     -0.000
     8, "max",      0.000,      -0.000,     18.847,      0.000,     -0.000,      0.000
     8, "min",      0.000,      -0.000,     -0.000,      0.000,  -1649.125,     -0.000
     9, "max",      0.549,      -0.015,     21.911,      0.912,  -1648.029,      2.815
     9, "min",      0.549,      -0.015,     20.371,      0.912,  -5875.710,     -0.155
    10, "max",      0.000,       0.017,    -32.921,      0.000,     -0.000,      3.049
    10, "min",      0.000,       0.017,    -34.268,      0.000,  -5879.053,      0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",    -48.178,     -48.063,      1.839,     -0.000,    278.476,   3892.705
     1, "min",    -50.950,     -48.063,     -1.856,     -0.000,     -2.755,     18.932
     2, "max",      7.328,     -18.601,    -95.646,    805.772,   -469.284,   2217.084
     2, "min",      7.328,     -18.601,    -95.954,    805.772,  -1576.061,   1618.191
     3, "max",     14.056,     -91.538,    121.500,    813.993,    738.555,   1586.499
     3, "min",     14.056,     -91.538,    121.192,    813.993,    488.039,   1059.619
     4, "max",     36.797,     -91.840,   -407.585,   -122.024,   1945.453,    424.010
     4, "min",     36.775,     -91.840,   -407.594,   -122.024,  -2226.343,   -509.707
     5, "max",    -13.534,      31.177,   -137.163,   -122.055,    631.281,    409.779
     5, "min",    -13.556,      31.177,   -137.171,   -122.055,  -1853.585,   -126.975
     6, "max",     19.523,      30.458,     18.086,      0.000,   6906.201,  11638.445
     6, "min",     19.514,      30.458,     18.015,      0.000,   3989.714,   6701.112
     7, "max",     22.568,      34.723,    -20.597,      0.000,  -4581.731,  13206.629
     7, "min",     22.559,      34.723,    -20.667,      0.000,  -7836.754,   7746.572
     8, "max",      0.000,      -0.000,     18.847,      0.000,      0.000,      0.000
     8, "min",      0.000,      -0.000,     -0.000,      0.000,  -1649.125,      0.000
     9, "max",     -4.085,      27.287,    -56.651,   -164.765,    929.828,    192.105
     9, "min",     -4.085,      27.287,    -58.190,   -164.765,  -2695.420,   -192.139
    10, "max",      0.000,      -0.000,     -0.000,      0.000,     -0.000,      0.000
    10, "min",      0.000,      -0.000,     -1.347,      0.000,   -117.875,     -0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",   -123.169,      -0.000,      1.884,      0.000,    277.112,      0.000
     1, "min",   -125.940,      -0.000,     -1.811,      0.000,     -0.109,      0.000
     2, "max",     27.729,      49.833,    -35.889,      0.094,      0.354,   1494.277
     2, "min",     27.729,      49.833,    -36.197,      0.094,  -1080.846,     -0.612
     3, "max",     27.729,     -49.833,    -35.889,     -0.094,      0.354,      0.612
     3, "min",     27.729,     -49.833,    -36.197,     -0.094,  -1080.846,  -1494.277
     4, "max",     31.658,       0.000,      0.013,      0.054,      0.316,      0.211
     4, "min",     31.636,       0.000,      0.005,      0.054,     -1.435,     -0.020
     5, "max",     31.658,      -0.000,      0.013,     -0.054,      0.316,      0.020
     5, "min",     31.636,      -0.000,      0.005,     -0.054,     -1.435,     -0.211
     6, "max",     52.898,       0.002,      0.051,      0.000,      4.492,      0.000
     6, "min",     52.890,       0.002,     -0.019,      0.000,     -0.105,     -0.640
     7, "max",     52.898,      -0.002,      0.051,     -0.000,      4.492,      0.640
     7, "min",     52.890,      -0.002,     -0.019,     -0.000,     -0.105,     -0.000
     8, "max",      0.000,      -0.000,     18.847,      0.000,      0.000,      0.000
     8, "min",      0.000,      -0.000,     -0.000,      0.000,  -1649.125,     -0.000
     9, "max",    -11.121,       0.000,     10.770,     -0.000,  -1109.201,     -0.058
     9, "min",    -11.121,       0.000,    -10.770,     -0.000,  -1647.690,     -0.058
    10, "max",     -0.000,       0.000,      0.000,      0.000,      0.000,      0.000
    10, "min",     -0.000,       0.000,    -18.847,      0.000,  -1649.125,      0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",   -123.169,      -0.000,      1.884,      0.000,    277.112,      0.000
     1, "min",   -125.940,      -0.000,     -1.811,      0.000,     -0.109,      0.000
     2, "max",     27.729,      49.833,    -35.889,      0.094,      0.354,   1494.277
     2, "min",     27.729,      49.833,    -36.197,      0.094,  -1080.846,     -0.612
     3, "max",     27.729,     -49.833,    -35.889,     -0.094,      0.354,      0.612
     3, "min",     27.729,     -49.833,    -36.197,     -0.094,  -1080.846,  -1494.277
     4, "max",     31.658,       0.000,      0.013,      0.054,      0.316,      0.211
     4, "min",     31.636,       0.000,      0.005,      0.054,     -1.435,     -0.020
     5, "max",     31.658,      -0.000,      0.013,     -0.054,      0.316,      0.020
     5, "min",     31.636,      -0.000,      0.005,     -0.054,     -1.435,     -0.211
     6, "max",     52.898,       0.002,      0.051,      0.000,      4.492,      0.000
     6, "min",     52.890,       0.002,     -0.019,      0.000,     -0.105,     -0.640
     7, "max",     52.898,      -0.002,      0.051,     -0.000,      4.492,      0.640
     7, "min",     52.890,      -0.002,     -0.019,     -0.000,     -0.105,     -0.000
     8, "max",      0.000,      -0.000,     18.847,      0.000,      0.000,      0.000
     8, "min",      0.000,      -0.000,     -0.000,      0.000,  -1649.125,     -0.000
     9, "max",    -11.121,       0.000,     10.770,     -0.000,  -1109.201,     -0.058
     9, "min",    -11.121,       0.000,    -10.770,     -0.000,  -1647.690,     -0.058
    10, "max",     -0.000,       0.000,      0.000,      0.000,      0.000,      0.000
    10, "min",     -0.000,       0.000,    -18.847,      0.000,  -1649.125,      0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",   -123.169,      -0.000,      1.884,      0.000,    277.112,      0.000
     1, "min",   -125.940,      -0.000,     -1.811,      0.000,     -0.109,      0.000
     2, "max",     27.729,      49.833,    -35.889,      0.094,      0.354,   1494.277
     2, "min",     27.729,      49.833,    -36.197,      0.094,  -1080.846,     -0.612
     3, "max",     27.729,     -49.833,    -35.889,     -0.094,      0.354,      0.612
     3, "min",     27.729,     -49.833,    -36.197,     -0.094,  -1080.846,  -1494.277
     4, "max",     31.658,       0.000,      0.013,      0.054,      0.316,      0.211
     4, "min",     31.636,       0.000,      0.005,      0.054,     -1.435,     -0.020
     5, "max",     31.658,      -0.000,      0.013,     -0.054,      0.316,      0.020
     5, "min",     31.636,      -0.000,      0.005,     -0.054,     -1.435,     -0.211
     6, "max",     52.898,       0.002,      0.051,      0.000,      4.492,      0.000
     6, "min",     52.890,       0.002,     -0.019,      0.000,     -0.105,     -0.640
     7, "max",     52.898,      -0.002,      0.051,     -0.000,      4.492,      0.640
     7, "min",     52.890,      -0.002,     -0.019,     -0.000,     -0.105,     -0.000
     8, "max",      0.000,      -0.000,     18.847,      0.000,      0.000,      0.000
     8, "min",      0.000,      -0.000,     -0.000,      0.000,  -1649.125,     -0.000
     9, "max",    -11.121,       0.000,     10.770,     -0.000,  -1109.201,     -0.058
     9, "min",    -11.121,       0.000,    -10.770,     -0.000,  -1647.690,     -0.058
    10, "max",     -0.000,       0.000,      0.000,      0.000,      0.000,      0.000
    10, "min",     -0.000,       0.000,    -18.847,      0.000,  -1649.125,      0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",   -123.169,      -0.000,      1.884,      0.000,    277.112,      0.000
     1, "min",   -125.940,      -0.000,     -1.811,      0.000,     -0.109,      0.000
     2, "max",     27.729,      49.833,    -35.889,      0.094,      0.354,   1494.277
     2, "min",     27.729,      49.833,    -36.197,      0.094,  -1080.846,     -0.612
     3, "max",     27.729,     -49.833,    -35.889,     -0.094,      0.354,      0.612
     3, "min",     27.729,     -49.833,    -36.197,     -0.094,  -1080.846,  -1494.277
     4, "max",     31.658,       0.000,      0.013,      0.054,      0.316,      0.211
     4, "min",     31.636,       0.000,      0.005,      0.054,     -1.435,     -0.020
     5, "max",     31.658,      -0.000,      0.013,     -0.054,      0.316,      0.020
     5, "min",     31.636,      -0.000,      0.005,     -0.054,     -1.435,     -0.211
     6, "max",     52.898,       0.002,      0.051,      0.000,      4.492,      0.000
     6, "min",     52.890,       0.002,     -0.019,      0.000,     -0.105,     -0.640
     7, "max",     52.898,      -0.002,      0.051,     -0.000,      4.492,      0.640
     7, "min",     52.890,      -0.002,     -0.019,     -0.000,     -0.105,     -0.000
     8, "max",      0.000,      -0.000,     18.847,      0.000,      0.000,      0.000
     8, "min",      0.000,      -0.000,     -0.000,      0.000,  -1649.125,     -0.000
     9, "max",    -11.121,       0.000,     10.770,     -0.000,  -1109.201,     -0.058
     9, "min",    -11.121,       0.000,    -10.770,     -0.000,  -1647.690,     -0.058
    10, "max",     -0.000,       0.000,      0.000,      0.000,      0.000,      0.000
    10, "min",     -0.000,       0.000,    -18.847,      0.000,  -1649.125,      0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",   -123.169,      -0.000,      1.884,      0.000,    277.112,      0.000
     1, "min",   -125.940,      -0.000,     -1.811,      0.000,     -0.109,      0.000
     2, "max",     27.729,      49.833,    -35.889,      0.094,      0.354,   1494.277
     2, "min",     27.729,      49.833,    -36.197,      0.094,  -1080.846,     -0.612
     3, "max",     27.729,     -49.833,    -35.889,     -0.094,      0.354,      0.612
     3, "min",     27.729,     -49.833,    -36.197,     -0.094,  -1080.846,  -1494.277
     4, "max",     31.658,       0.000,      0.013,      0.054,      0.316,      0.211
     4, "min",     31.636,       0.000,      0.005,      0.054,     -1.435,     -0.020
     5, "max",     31.658,      -0.000,      0.013,     -0.054,      0.316,      0.020
     5, "min",     31.636,      -0.000,      0.005,     -0.054,     -1.435,     -0.211
     6, "max",     52.898,       0.002,      0.051,      0.000,      4.492,      0.000
     6, "min",     52.890,       0.002,     -0.019,      0.000,     -0.105,     -0.640
     7, "max",     52.898,      -0.002,      0.051,     -0.000,      4.492,      0.640
     7, "min",     52.890,      -0.002,     -0.019,     -0.000,     -0.105,     -0.000
     8, "max",      0.000,      -0.000,     18.847,      0.000,      0.000,      0.000
     8, "min",      0.000,      -0.000,     -0.000,      0.000,  -1649.125,     -0.000
     9, "max",    -11.121,       0.000,     10.770,     -0.000,  -1109.201,     -0.058
     9, "min",    -11.121,       0.000,    -10.770,     -0.000,  -1647.690,     -0.058
    10, "max",     -0.000,       0.000,      0.000,      0.000,      0.000,      0.000
    10, "min",     -0.000,       0.000,    -18.847,      0.000,  -1649.125,      0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",   -123.169,      -0.000,      1.884,      0.000,    277.112,      0.000
     1, "min",   -125.940,      -0.000,     -1.811,      0.000,     -0.109,      0.000
     2, "max",     27.729,      49.833,    -35.889,      0.094,      0.354,   1494.277
     2, "min",     27.729,      49.833,    -36.197,      0.094,  -1080.846,     -0.612
     3, "max",     27.729,     -49.833,    -35.889,     -0.094,      0.354,      0.612
     3, "min",     27.729,     -49.833,    -36.197,     -0.094,  -1080.846,  -1494.277
     4, "max",     31.658,       0.000,      0.013,      0.054,      0.316,      0.211
     4, "min",     31.636,       0.000,      0.005,      0.054,     -1.435,     -0.020
     5, "max",     31.658,      -0.000,      0.013,     -0.054,      0.316,      0.020
     5, "min",     31.636,      -0.000,      0.005,     -0.054,     -1.435,     -0.211
     6, "max",     52.898,       0.002,      0.051,      0.000,      4.492,      0.000
     6, "min",     52.890,       0.002,     -0.019,      0.000,     -0.105,     -0.640
     7, "max",     52.898,      -0.002,      0.051,     -0.000,      4.492,      0.640
     7, "min",     52.890,      -0.002,     -0.019,     -0.000,     -0.105,     -0.000
     8, "max",      0.000,      -0.000,     18.847,      0.000,      0.000,      0.000
     8, "min",      0.000,      -0.000,     -0.000,      0.000,  -1649.125,     -0.000
     9, "max",    -11.121,       0.000,     10.770,     -0.000,  -1109.201,     -0.058
     9, "min",    -11.121,       0.000,    -10.770,     -0.000,  -1647.690,     -0.058
    10, "max",     -0.000,       0.000,      0.000,      0.000,      0.000,      0.000
    10, "min",     -0.000,       0.000,    -18.847,      0.000,  -1649.125,      0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",   -123.169,      -0.000,      1.884,     -0.000,    277.115,      0.000
     1, "min",   -125.940,      -0.000,     -1.811,     -0.000,     -0.103,      0.000
     2, "max",     27.730,      49.833,    -35.889,      0.090,      0.353,   1494.277
     2, "min",     27.730,      49.833,    -36.197,      0.090,  -1080.859,     -0.612
     3, "max",     27.730,     -49.833,    -35.889,     -0.090,      0.353,      0.612
     3, "min",     27.730,     -49.833,    -36.197,     -0.090,  -1080.859,  -1494.277
     4, "max",     31.658,       0.000,      0.013,      0.054,      0.316,      0.211
     4, "min",     31.636,       0.000,      0.005,      0.054,     -1.435,     -0.020
     5, "max",     31.658,      -0.000,      0.013,     -0.054,      0.316,      0.020
     5, "min",     31.636,      -0.000,      0.005,     -0.054,     -1.435,     -0.211
     6, "max",     52.898,       0.002,      0.051,      0.000,      4.490,      0.000
     6, "min",     52.890,       0.002,     -0.019,      0.000,     -0.108,     -0.640
     7, "max",     52.898,      -0.002,      0.051,     -0.000,      4.490,      0.640
     7, "min",     52.890,      -0.002,     -0.019,     -0.000,     -0.108,     -0.000
     8, "max",      0.000,       0.000,     18.847,      0.000,     -0.000,      0.000
     8, "min",      0.000,       0.000,      0.000,      0.000,  -1649.125,     -0.000
     9, "max",    -11.121,      -0.000,     10.770,      0.000,  -1109.201,     -0.058
     9, "min",    -11.121,      -0.000,    -10.770,      0.000,  -1647.690,     -0.058
    10, "max",     -0.000,       0.000,      0.000,      0.000,      0.000,      0.000
    10, "min",     -0.000,       0.000,    -18.847,      0.000,  -1649.125,      0.000

"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max",   -123.169,      -0.000,      1.884,     -0.000,    277.115,      0.000
     1, "min",   -125.940,      -0.000,     -1.811,     -0.000,     -0.103,      0.000
     2, "max",     27.735,      49.833,    -35.889,      0.090,      0.492,   1494.277
     2, "min",     27.735,      49.833,    -36.197,      0.090,  -1080.720,     -0.612
     3, "max",     27.735,     -49.833,    -35.889,     -0.090,      0.492,      0.612
